trade_date,active_return,lowvol_return,market_return,state,state_name
2022-05-05,-0.0047128076376809,-0.0062128076376809,-0.0015,1,Bull
2022-05-06,0.016080016278827,-0.009219983721173,-0.0253,1,Bull
2022-05-09,0.0098347789569582,0.0018347789569582,-0.008,1,Bull
2022-05-10,-0.0237884669316303,-0.0128884669316303,0.0109,1,Bull
2022-05-11,-0.0298957849301743,-0.0154957849301744,0.0144,0,Bear
2022-05-12,0.0075577832388776,0.0031577832388776,-0.0044,0,Bear
2022-05-13,-0.0014718497395217,0.0060281502604782,0.0075,0,Bear
2022-05-16,0.0104158883377225,0.0024158883377225,-0.008,0,Bear
2022-05-17,-0.0220682264507867,-0.0095682264507867,0.0125,0,Bear
2022-05-18,0.0017637623732244,-0.0017362376267755,-0.0034999999999999,0,Bear
2022-05-19,-0.0136271725109889,-0.0117271725109889,0.0019,0,Bear
2022-05-20,-0.0199865098919302,-0.0004865098919302,0.0195,0,Bear
2022-05-23,-0.0007328574399489,-0.0065328574399489,-0.0058,0,Bear
2022-05-24,0.036935600625253,0.013535600625253,-0.0233999999999999,0,Bear
2022-05-25,-0.0031448390591395,0.0029551609408604,0.0060999999999999,0,Bear
2022-05-26,0.0086419588229522,0.0111419588229522,0.0025,0,Bear
2022-05-27,0.0012840079123927,0.0033840079123927,0.0021,0,Bear
2022-05-30,-0.0061147510198322,0.0007852489801678,0.0069,0,Bear
2022-05-31,-0.0154149781835786,8.502181642139686e-05,0.0155,0,Bear
2022-06-01,0.0022423116743132,0.0002423116743132,-0.002,0,Bear
2022-06-02,-0.0103286550189168,-0.0087286550189168,0.0016,0,Bear
2022-06-06,-0.042402448045114,-0.023702448045114,0.0187,0,Bear
2022-06-07,0.0017362446178922,0.0048362446178922,0.0031,0,Bear
2022-06-08,-0.0053587400358094,0.0043412599641906,0.0097,0,Bear
2022-06-09,0.0227434081736668,0.0122434081736668,-0.0105,0,Bear
2022-06-10,-0.025956490760728,-0.010756490760728,0.0152,0,Bear
2022-06-13,-0.0037063465654541,-0.0154063465654541,-0.0116999999999999,0,Bear
2022-06-14,0.0034547034486638,0.0113547034486639,0.0079,0,Bear
2022-06-15,-0.0004086361876438,0.0127913638123561,0.0132,0,Bear
2022-06-16,-0.0091530001479188,-0.0157530001479189,-0.0066,0,Bear
2022-06-17,-0.0256927817867041,-0.0117927817867041,0.0139,0,Bear
2022-06-20,-0.0135172501120197,-0.0085172501120197,0.005,0,Bear
2022-06-21,0.0100562293996739,0.0089562293996739,-0.0011,0,Bear
2022-06-22,0.0117178333978423,-0.0009821666021577,-0.0127,0,Bear
2022-06-23,-0.0238968235690683,-0.0066968235690683,0.0172,0,Bear
2022-06-24,-0.0186232434011692,-0.0069232434011692,0.0116999999999999,0,Bear
2022-06-27,-0.0173905343111876,-0.0060905343111876,0.0113,0,Bear
2022-06-28,-0.0079847444746769,0.0024152555253231,0.0104,0,Bear
2022-06-29,0.0329369939349307,0.0175369939349307,-0.0154,0,Bear
2022-06-30,-0.0186387302176679,-0.0042387302176679,0.0144,0,Bear
2022-07-01,0.0048302634701754,0.0007302634701754,-0.0040999999999999,0,Bear
2022-07-04,-0.0130516969121689,-0.0064516969121689,0.0066,0,Bear
2022-07-05,0.0046088721565393,0.0032088721565393,-0.0014,0,Bear
2022-07-06,0.0108418957632643,-0.0037581042367357,-0.0146,0,Bear
2022-07-07,-0.0113263335273426,-0.0069263335273426,0.0044,0,Bear
2022-07-08,0.0105194648567366,0.0072194648567366,-0.0033,0,Bear
2022-07-11,0.023265761509309,0.0065657615093091,-0.0167,0,Bear
2022-07-12,0.0222468197729654,0.0128468197729654,-0.0093999999999999,0,Bear
2022-07-13,-0.0074626642648036,-0.0056626642648036,0.0018,0,Bear
2022-07-14,-0.0208450116690412,-0.0207450116690413,0.0001,0,Bear
2022-07-15,0.0059190987759694,-0.0110809012240306,-0.017,0,Bear
2022-07-18,-0.0066955724774209,0.003704427522579,0.0104,0,Bear
2022-07-19,0.0067219320938821,0.0013219320938821,-0.0054,0,Bear
2022-07-20,-0.0054683235991673,-0.0020683235991673,0.0034,0,Bear
2022-07-21,0.0108548662118166,-0.0002451337881834,-0.0111,0,Bear
2022-07-22,0.0054133787521002,0.0059133787521002,0.0005,0,Bear
2022-07-25,0.0136306260348535,0.0076306260348535,-0.006,0,Bear
2022-07-26,-0.0145398764877164,-0.0066398764877164,0.0079,0,Bear
2022-07-27,-0.005363657422412,-0.010263657422412,-0.0049,0,Bear
2022-07-28,-0.001537929578088,-0.001337929578088,0.0002,0,Bear
2022-07-29,0.0118214627469506,-0.0013785372530494,-0.0132,0,Bear
2022-08-01,-0.0130611145078389,-0.0085611145078389,0.0045,0,Bear
2022-08-02,0.0268215972115641,0.0073215972115641,-0.0195,1,Bull
2022-08-03,0.0114773876114055,0.0016773876114055,-0.0098,1,Bull
2022-08-04,-0.0097456555236182,-0.0012456555236182,0.0085,1,Bull
2022-08-05,-0.0103452922500796,0.0031547077499204,0.0135,0,Bear
2022-08-08,-0.0120606257475183,-0.0141606257475183,-0.0021,0,Bear
2022-08-09,-0.0104147556919679,-0.0084147556919679,0.002,0,Bear
2022-08-10,0.0077920597641993,-0.0034079402358007,-0.0112,0,Bear
2022-08-11,-0.0116126480855403,0.0087873519144597,0.0204,0,Bear
2022-08-12,0.0112315002342056,0.0106315002342056,-0.0006,0,Bear
2022-08-15,-0.0113183513102638,-0.0126183513102638,-0.0013,0,Bear
2022-08-16,-0.0040550851252361,-0.0059550851252361,-0.0019,0,Bear
2022-08-17,-0.0043319297327254,0.0050680702672745,0.0093999999999999,0,Bear
2022-08-18,-0.0009030422400193,-0.0096030422400194,-0.0087,0,Bear
2022-08-19,0.0230030773039807,0.0161030773039807,-0.0069,0,Bear
2022-08-22,-0.0071922121767133,0.0001077878232867,0.0073,0,Bear
2022-08-23,8.69828544451997e-05,-0.0048130171455548,-0.0049,0,Bear
2022-08-24,0.0364003404676833,0.0175003404676834,-0.0189,1,Bull
2022-08-25,0.00831873639053,0.01661873639053,0.0083,1,Bull
2022-08-26,0.0081041446148009,0.0060041446148009,-0.0021,1,Bull
2022-08-29,0.0013025806831551,-0.0030974193168449,-0.0044,1,Bull
2022-08-30,0.0164098117468405,0.0130098117468405,-0.0034,1,Bull
2022-08-31,0.0228095200891526,0.0235095200891526,0.0007,1,Bull
2022-09-02,-0.0010980231817635,-0.0060980231817635,-0.005,1,Bull
2022-09-05,0.0048425545280468,0.0028425545280468,-0.002,1,Bull
2022-09-06,-0.0213288282783822,-0.0121288282783823,0.0092,1,Bull
2022-09-07,-0.0168195913343222,-0.0161195913343222,0.0007,1,Bull
2022-09-08,0.0141367131719928,0.0098367131719928,-0.0043,1,Bull
2022-09-09,-0.005218116259409,0.0086818837405909,0.0139,1,Bull
2022-09-13,-0.0046772024854192,-0.0004772024854192,0.0042,1,Bull
2022-09-14,0.0143279074556348,0.0032279074556348,-0.0111,1,Bull
2022-09-15,0.0313824012475403,0.0219824012475403,-0.0093999999999999,1,Bull
2022-09-16,0.0181525874104906,-0.0053474125895094,-0.0235,1,Bull
2022-09-19,0.0038512169008212,0.0026512169008212,-0.0012,1,Bull
2022-09-20,-0.0165540871901809,-0.0153540871901809,0.0012,1,Bull
2022-09-21,0.0175266940878438,0.0101266940878438,-0.0074,1,Bull
2022-09-22,0.0022898097521391,-0.0065101902478609,-0.0088,1,Bull
2022-09-23,0.0203161991047779,0.0169161991047779,-0.0034,1,Bull
2022-09-26,-0.0127273265385801,-0.0177273265385802,-0.005,1,Bull
2022-09-27,-0.0136002996708072,0.0008997003291928,0.0144999999999999,1,Bull
2022-09-28,0.0374910433699047,0.0211910433699047,-0.0163,1,Bull
2022-09-29,-0.0033850381293833,-0.0037850381293834,-0.0004,1,Bull
2022-09-30,0.026073771580869,0.020273771580869,-0.0058,1,Bull
2022-10-10,0.0343393252502025,0.0122393252502025,-0.0220999999999999,1,Bull
2022-10-11,-0.0075007554794097,-0.0057007554794097,0.0018,1,Bull
2022-10-12,-0.0323673736821473,-0.0171673736821473,0.0152,1,Bull
2022-10-13,0.0052350469379663,-0.0031649530620336,-0.0084,1,Bull
2022-10-14,-0.0354795323313558,-0.0115795323313558,0.0239,1,Bull
2022-10-17,-0.002704506694445,-0.001704506694445,0.001,1,Bull
2022-10-18,-0.0048940164659693,-0.0069940164659694,-0.0021,1,Bull
2022-10-19,0.0144374204240685,-0.0016625795759315,-0.0161,1,Bull
2022-10-20,0.0117722685573799,0.00607226855738,-0.0056999999999999,1,Bull
2022-10-21,0.0037315695452848,0.0005315695452848,-0.0032,1,Bull
2022-10-24,0.0222804151193131,-0.0070195848806869,-0.0293,1,Bull
2022-10-25,-0.0028635671300054,-0.0044635671300054,-0.0016,1,Bull
2022-10-26,-0.0147259111551404,-0.0066259111551404,0.0081,1,Bull
2022-10-27,0.0208353968626504,0.0138353968626504,-0.0069999999999999,1,Bull
2022-10-28,0.0314243926426227,0.0067243926426227,-0.0247,1,Bull
2022-10-31,-0.000348450388811,-0.009548450388811,-0.0092,1,Bull
2022-11-01,-0.0435459428402896,-0.0077459428402897,0.0358,1,Bull
2022-11-02,-0.0255300903313854,-0.0135300903313854,0.012,0,Bear
2022-11-03,-0.0017235584757504,-0.0098235584757505,-0.0081,0,Bear
2022-11-04,-0.040576083898014,-0.007876083898014,0.0327,0,Bear
2022-11-07,-0.0013893367203964,0.0008106632796036,0.0022,0,Bear
2022-11-08,0.0086272282184508,0.0017272282184508,-0.0069,0,Bear
2022-11-09,0.0100352810436573,0.0007352810436573,-0.0093,0,Bear
2022-11-10,0.0176597521253891,0.0099597521253891,-0.0077,0,Bear
2022-11-11,-0.0177742419613876,0.0101257580386124,0.0279,0,Bear
2022-11-14,0.0092234561736416,0.0107234561736416,0.0015,0,Bear
2022-11-15,-0.0352856706027676,-0.0162856706027676,0.019,0,Bear
2022-11-16,0.0144448301300698,0.0062448301300698,-0.0081999999999999,0,Bear
2022-11-17,0.0068912583036775,0.0027912583036776,-0.0040999999999999,0,Bear
2022-11-18,0.0090463470059612,0.0045463470059612,-0.0045,0,Bear
2022-11-21,-0.0049207547329989,-0.013420754732999,-0.0085,0,Bear
2022-11-22,0.0192969902849498,0.0193969902849498,0.0001,0,Bear
2022-11-23,0.0015741103532572,0.0025741103532573,0.001,0,Bear
2022-11-24,-0.0020794116119332,-0.0064794116119332,-0.0044,0,Bear
2022-11-25,0.0158575087417527,0.0208575087417528,0.005,1,Bull
2022-11-28,0.009196285991772,-0.0021037140082279,-0.0113,1,Bull
2022-11-29,-0.0255197931624455,0.0053802068375544,0.0308999999999999,0,Bear
2022-11-30,-0.003226019874252,-0.002026019874252,0.0012,0,Bear
2022-12-01,-0.0157779086662084,-0.0049779086662084,0.0108,0,Bear
2022-12-02,0.0017605230522755,-0.0043394769477244,-0.0060999999999999,0,Bear
2022-12-05,-0.0002356619999117,0.0193643380000883,0.0196,0,Bear
2022-12-06,-0.0040473395016271,0.0013526604983729,0.0054,0,Bear
2022-12-07,0.0001610151690878,-0.0023389848309122,-0.0025,0,Bear
2022-12-08,0.0009720301481185,0.0011720301481185,0.0002,0,Bear
2022-12-09,-0.0075877704404149,0.002312229559585,0.0098999999999999,0,Bear
2022-12-12,0.0011891676715101,-0.0100108323284899,-0.0112,0,Bear
2022-12-13,0.0150721095876065,0.0130721095876065,-0.002,0,Bear
2022-12-14,-0.000132066244536,0.002167933755464,0.0023,0,Bear
2022-12-15,-0.0135865861356644,-0.0142865861356644,-0.0007,0,Bear
2022-12-16,0.0147995329460552,0.0153995329460552,0.0006,0,Bear
2022-12-19,0.0093304147781638,-0.0060695852218362,-0.0154,0,Bear
2022-12-20,0.0164065840319195,-9.3415968080446e-05,-0.0165,1,Bull
2022-12-21,0.0090565447017895,0.0094565447017895,0.0004,1,Bull
2022-12-22,0.0073043528444691,0.0087043528444691,0.0014,1,Bull
2022-12-23,0.0072003709762129,0.0052003709762129,-0.002,1,Bull
2022-12-26,-0.0284293079471395,-0.0244293079471395,0.004,0,Bear
2022-12-27,-0.0088841774944589,0.0026158225055411,0.0115,0,Bear
2022-12-28,0.0114910481863961,0.0071910481863961,-0.0043,0,Bear
2022-12-29,0.0043180971462298,0.0005180971462298,-0.0038,0,Bear
2022-12-30,0.0008736429784184,0.0047736429784185,0.0039,0,Bear
2023-01-03,-0.0234326629660612,-0.0192326629660612,0.0042,0,Bear
2023-01-04,0.0037617122132492,0.0050617122132492,0.0013,0,Bear
2023-01-05,-0.0268061724392808,-0.0074061724392808,0.0194,0,Bear
2023-01-06,-0.0105716872296615,-0.0074716872296615,0.0031,0,Bear
2023-01-09,-0.0107424882924228,-0.0026424882924228,0.0081,0,Bear
2023-01-10,-0.0074787502890494,-0.0063787502890494,0.0011,0,Bear
2023-01-11,0.0058457188743738,0.0039457188743739,-0.0019,0,Bear
2023-01-12,-0.0015187250235015,0.0004812749764985,0.002,0,Bear
2023-01-13,-0.0034891076566202,0.0106108923433797,0.0141,0,Bear
2023-01-16,-0.0141672465103702,0.0014327534896298,0.0156,0,Bear
2023-01-17,0.0022241325768459,0.0020241325768459,-0.0002,0,Bear
2023-01-18,0.0052727015612684,0.0035727015612684,-0.0017,0,Bear
2023-01-19,-0.0022975890846795,0.0039024109153204,0.0062,0,Bear
2023-01-20,-0.0093311100403116,-0.0032311100403116,0.0060999999999999,0,Bear
2023-01-30,-0.0152957198709937,-0.0105957198709938,0.0046999999999999,0,Bear
2023-01-31,0.0107243529984824,0.0001243529984824,-0.0106,0,Bear
2023-02-01,-0.0165314943650258,-0.0071314943650258,0.0093999999999999,0,Bear
2023-02-02,0.0011739260262888,-0.0023260739737111,-0.0034999999999999,0,Bear
2023-02-03,0.0064535266935658,-0.0030464733064342,-0.0095,0,Bear
2023-02-06,0.0156272585382652,0.0024272585382652,-0.0132,0,Bear
2023-02-07,-0.0029485142427949,-0.0011485142427949,0.0018,0,Bear
2023-02-08,0.0049910852970456,0.0005910852970456,-0.0044,0,Bear
2023-02-09,-0.0175246784531398,-0.0041246784531398,0.0134,0,Bear
2023-02-10,0.0150957646479126,0.0091957646479126,-0.0059,0,Bear
2023-02-13,-0.0107100301434211,-0.0016100301434211,0.0091,0,Bear
2023-02-14,0.0054892378680714,0.0058892378680714,0.0004,0,Bear
2023-02-15,0.0042731952130374,-0.0009268047869626,-0.0052,0,Bear
2023-02-16,0.0201082387550226,0.0128082387550226,-0.0073,1,Bull
2023-02-17,0.0223090963596538,0.0079090963596539,-0.0144,1,Bull
2023-02-20,-0.0189503716955069,0.0055496283044931,0.0245,1,Bull
2023-02-21,-0.0005970541823278,0.0020029458176721,0.0026,1,Bull
2023-02-22,0.0084608427969726,-0.0005391572030274,-0.009,1,Bull
2023-02-23,-0.0007474731309863,-0.0015474731309863,-0.0008,1,Bull
2023-02-24,0.0173339227523542,0.0069339227523542,-0.0104,1,Bull
2023-02-27,0.0070075138752002,0.0028075138752003,-0.0042,1,Bull
2023-02-28,-0.0052988579143216,0.0010011420856784,0.0063,1,Bull
2023-03-01,-0.0147091853730749,-0.0006091853730749,0.0141,1,Bull
2023-03-02,0.0139565946990256,0.0117565946990256,-0.0022,1,Bull
2023-03-03,-0.0006127741665174,0.0024872258334825,0.0031,1,Bull
2023-03-06,0.0002757608683295,-0.0049242391316704,-0.0052,1,Bull
2023-03-07,0.0183209844817898,0.0037209844817898,-0.0146,1,Bull
2023-03-08,0.0012180287459729,-0.002381971254027,-0.0036,1,Bull
2023-03-09,0.0055596323925756,0.0020596323925757,-0.0034999999999999,1,Bull
2023-03-10,0.015837614637813,0.002737614637813,-0.0131,1,Bull
2023-03-13,-0.0075237613787172,0.0029762386212828,0.0105,1,Bull
2023-03-14,0.0093423898434169,0.0033423898434169,-0.006,1,Bull
2023-03-15,0.0102985851631686,0.0108985851631686,0.0006,1,Bull
2023-03-16,0.0201361590694721,0.0081361590694721,-0.012,1,Bull
2023-03-17,-0.0023124542820406,0.0026875457179594,0.005,1,Bull
2023-03-20,0.0041090947480786,-0.0008909052519214,-0.005,1,Bull
2023-03-21,-0.0194037062626897,-0.0084037062626897,0.011,1,Bull
2023-03-22,-0.0005121305298052,0.0037878694701948,0.0043,1,Bull
2023-03-23,-0.0095119679851512,0.0003880320148487,0.0098999999999999,1,Bull
2023-03-24,-0.0013833681053995,-0.0043833681053995,-0.003,1,Bull
2023-03-27,-0.0054461348024201,-0.0090461348024201,-0.0036,1,Bull
2023-03-28,0.0145281591771006,0.0113281591771006,-0.0032,1,Bull
2023-03-29,-0.0066747668539908,-0.0049747668539908,0.0017,1,Bull
2023-03-30,-0.0083191206071705,-0.0002191206071705,0.0081,0,Bear
2023-03-31,-0.006694160477181,-0.0035941604771811,0.0031,0,Bear
2023-04-03,-0.0143886993404805,-0.0045886993404805,0.0098,0,Bear
2023-04-04,0.009275457437256,0.012375457437256,0.0031,0,Bear
2023-04-06,-0.0055883763595729,-0.0071883763595729,-0.0016,0,Bear
2023-04-07,-0.0131911807841494,-0.0066911807841494,0.0065,0,Bear
2023-04-10,0.0115895301387072,0.0070895301387072,-0.0045,0,Bear
2023-04-11,0.0017204516125911,0.0006204516125911,-0.0011,0,Bear
2023-04-12,-0.0015789729935865,-0.0022789729935866,-0.0007,0,Bear
2023-04-13,0.0116571523380634,0.0047571523380634,-0.0069,0,Bear
2023-04-14,-0.0098884745103336,-0.0041884745103336,0.0056999999999999,0,Bear
2023-04-17,-0.0022740279661688,0.0117259720338311,0.0139999999999999,0,Bear
2023-04-18,0.001435947535189,0.0044359475351891,0.003,0,Bear
2023-04-19,0.0077997277603342,-0.0012002722396658,-0.009,0,Bear
2023-04-20,0.0051572835420865,0.0023572835420865,-0.0028,0,Bear
2023-04-21,0.0347389730843341,0.0151389730843341,-0.0196,1,Bull
2023-04-24,0.0164331657447539,0.0040331657447539,-0.0124,1,Bull
2023-04-25,0.0250354773672361,0.0200354773672361,-0.005,1,Bull
2023-04-26,-0.0029864359966563,-0.0038864359966563,-0.0009,1,Bull
2023-04-27,0.0070836663140002,0.0144836663140002,0.0074,1,Bull
2023-04-28,-0.0137226678595423,-0.0035226678595423,0.0102,1,Bull
2023-05-04,0.0179348817317079,0.0182348817317079,0.0003,1,Bull
2023-05-05,0.011868035759051,0.008568035759051,-0.0033,1,Bull
2023-05-08,-0.0061082068270273,0.0052917931729726,0.0113999999999999,1,Bull
2023-05-09,0.0240430230502587,0.0154430230502587,-0.0086,1,Bull
2023-05-10,-0.0070255759906644,-0.0147255759906645,-0.0077,1,Bull
2023-05-11,0.0003246168828072,-0.0012753831171928,-0.0016,1,Bull
2023-05-12,0.0212915949344984,0.0079915949344984,-0.0133,1,Bull
2023-05-15,-0.023557104039948,-0.008057104039948,0.0155,1,Bull
2023-05-16,0.0036062063449862,-0.0015937936550138,-0.0052,1,Bull
2023-05-17,-0.0017279871093465,-0.0062279871093466,-0.0045,1,Bull
2023-05-18,-0.0055876664309033,-0.0065876664309033,-0.001,1,Bull
2023-05-19,-0.0027330660610379,-0.0056330660610379,-0.0029,1,Bull
2023-05-22,-0.0048494195311906,0.0014505804688094,0.0063,1,Bull
2023-05-23,0.0149844797212801,0.0008844797212802,-0.0141,1,Bull
2023-05-24,0.0021393522275574,-0.0116606477724425,-0.0138,1,Bull
2023-05-25,-0.0007718347566766,-0.0029718347566767,-0.0022,1,Bull
2023-05-26,0.0003238845494909,0.0004238845494909,0.0001,1,Bull
2023-05-29,0.004884730236826,0.000484730236826,-0.0044,1,Bull
2023-05-30,-0.0034470698852674,-0.0024470698852674,0.001,1,Bull
2023-05-31,0.0057829560700932,-0.0044170439299068,-0.0102,1,Bull
2023-06-01,-0.0074798023525814,-0.0052798023525815,0.0022,1,Bull
2023-06-02,-0.014170073440649,0.0002299265593509,0.0144,0,Bear
2023-06-05,0.0036760789221128,-0.0009239210778872,-0.0046,0,Bear
2023-06-06,0.0170546849488138,0.0076546849488138,-0.0093999999999999,1,Bull
2023-06-07,0.002252516843654,-0.0026474831563459,-0.0049,1,Bull
2023-06-08,0.0090463346526855,0.0171463346526856,0.0081,1,Bull
2023-06-09,-0.0176619814351414,-0.0133619814351414,0.0043,1,Bull
2023-06-12,-0.0068964519666424,-0.0048964519666424,0.002,0,Bear
2023-06-13,-0.0100171499680724,-0.0047171499680724,0.0053,0,Bear
2023-06-14,-0.0008175805416613,-0.0010175805416614,-0.0002,0,Bear
2023-06-15,-0.0177527936992906,-0.0018527936992906,0.0159,0,Bear
2023-06-16,-0.0189767277466978,-0.0093767277466979,0.0096,0,Bear
2023-06-19,-0.0090108020911734,-0.0172108020911734,-0.0081999999999999,0,Bear
2023-06-20,-0.0045832566411039,-0.0062832566411039,-0.0017,0,Bear
2023-06-21,0.033196342082896,0.0178963420828961,-0.0153,0,Bear
2023-06-26,0.0309356335897257,0.0168356335897257,-0.0141,1,Bull
2023-06-27,-0.0062537349792509,0.003146265020749,0.0093999999999999,1,Bull
2023-06-28,0.0150009758089388,0.0138009758089388,-0.0012,1,Bull
2023-06-29,-0.0028545677641625,-0.0077545677641625,-0.0049,1,Bull
2023-06-30,-0.0079060193106481,-0.0025060193106481,0.0054,1,Bull
2023-07-03,-0.0078517473096717,0.0052482526903283,0.0131,0,Bear
2023-07-04,-0.0116421059461619,-0.0100421059461619,0.0016,0,Bear
2023-07-05,0.017797083139839,0.010097083139839,-0.0077,0,Bear
2023-07-06,0.0057656861612758,-0.0009343138387242,-0.0067,1,Bull
2023-07-07,0.0204970324838598,0.0160970324838598,-0.0044,1,Bull
2023-07-10,-0.0001512093541044,0.0047487906458955,0.0049,1,Bull
2023-07-11,-0.0089179501334711,-0.0024179501334711,0.0065,1,Bull
2023-07-12,0.017754239495864,0.011054239495864,-0.0067,1,Bull
2023-07-13,-0.0210865603307097,-0.0067865603307097,0.0143,1,Bull
2023-07-14,-0.0037009849187104,-0.0035009849187104,0.0002,1,Bull
2023-07-17,0.0144760610273332,0.0062760610273333,-0.0081999999999999,1,Bull
2023-07-18,0.0121955188926686,0.0089955188926686,-0.0032,1,Bull
2023-07-19,0.0086281603842322,0.0075281603842322,-0.0011,1,Bull
2023-07-20,0.0181495820531257,0.0110495820531257,-0.0070999999999999,1,Bull
2023-07-21,0.014209254865726,0.013709254865726,-0.0005,1,Bull
2023-07-24,0.004259421175527,-0.000140578824473,-0.0044,1,Bull
2023-07-25,-0.0291241303110166,-0.0002241303110166,0.0289,1,Bull
2023-07-26,0.022390893157003,0.020290893157003,-0.0021,1,Bull
2023-07-27,0.0124694049816164,0.0112694049816164,-0.0012,1,Bull
2023-07-28,-0.0098646329600811,0.0133353670399188,0.0232,1,Bull
2023-07-31,-0.0036889492987253,0.0018110507012747,0.0055,1,Bull
2023-08-01,0.0082344678527628,0.0041344678527628,-0.0040999999999999,1,Bull
2023-08-02,0.005040501337886,-0.0019594986621139,-0.0069999999999999,1,Bull
2023-08-03,-0.0075239477339067,0.0012760522660933,0.0088,1,Bull
2023-08-04,-0.0160567678954262,-0.0121567678954262,0.0039,1,Bull
2023-08-07,-0.0005907168310079,-0.008190716831008,-0.0076,1,Bull
2023-08-08,0.0056592159703759,0.0030592159703759,-0.0026,1,Bull
2023-08-09,0.0070057837737157,0.0039057837737158,-0.0031,1,Bull
2023-08-10,0.0012004371123571,0.0033004371123571,0.0021,1,Bull
2023-08-11,0.0226913002485362,-0.0003086997514638,-0.023,1,Bull
2023-08-14,0.0004975262559207,-0.0068024737440793,-0.0073,1,Bull
2023-08-15,0.015068983664107,0.0126689836641071,-0.0024,1,Bull
2023-08-16,0.0211167844104492,0.0138167844104492,-0.0073,1,Bull
2023-08-17,-0.0097177340764748,-0.0064177340764748,0.0033,1,Bull
2023-08-18,0.0252723073148028,0.0129723073148028,-0.0123,1,Bull
2023-08-21,0.0138333503627088,-0.0005666496372911,-0.0144,1,Bull
2023-08-22,-0.0256447064556867,-0.0179447064556867,0.0077,1,Bull
2023-08-23,0.0288836880928392,0.0124836880928392,-0.0163999999999999,1,Bull
2023-08-24,-0.0135464073772265,-0.0063464073772265,0.0072,1,Bull
2023-08-25,0.0301813635626065,0.0263813635626065,-0.0038,1,Bull
2023-08-28,0.0037090055522604,0.0154090055522604,0.0116999999999999,1,Bull
2023-08-29,-0.0483278761391023,-0.0383278761391023,0.01,1,Bull
2023-08-30,-0.0267080621704975,-0.0271080621704975,-0.0004,0,Bear
2023-08-31,0.0013271656792887,-0.0047728343207112,-0.0060999999999999,0,Bear
2023-09-01,0.0037599151869512,0.0107599151869512,0.0069999999999999,0,Bear
2023-09-04,-0.0077693116349681,0.0074306883650319,0.0152,0,Bear
2023-09-05,0.0063509964312496,-0.0010490035687504,-0.0074,0,Bear
2023-09-06,-0.0039410314269446,-0.0061410314269446,-0.0022,0,Bear
2023-09-07,0.0209267772536307,0.0069267772536308,-0.0139999999999999,0,Bear
2023-09-08,0.0021308771421236,-0.0027691228578764,-0.0049,1,Bull
2023-09-11,-0.0097916211626098,-0.0023916211626098,0.0074,0,Bear
2023-09-12,0.0043666893888696,0.0025666893888696,-0.0018,0,Bear
2023-09-13,0.018592328415776,0.012192328415776,-0.0064,1,Bull
2023-09-14,0.0112911939525358,0.0104911939525358,-0.0008,1,Bull
2023-09-15,0.0113320741283905,0.0047320741283905,-0.0066,1,Bull
2023-09-18,-0.0036758868397291,0.0014241131602709,0.0051,1,Bull
2023-09-19,0.0135652141077024,0.0116652141077024,-0.0019,1,Bull
2023-09-20,0.0090048893699412,0.0050048893699412,-0.004,1,Bull
2023-09-21,0.0089238486853399,-7.615131466002546e-05,-0.009,1,Bull
2023-09-22,-0.0384403977357081,-0.0203403977357081,0.0181,1,Bull
2023-09-25,0.0046732793031098,-0.0018267206968902,-0.0065,1,Bull
2023-09-26,0.0011258181161517,-0.0046741818838482,-0.0058,1,Bull
2023-09-27,-0.004926329372526,-0.002826329372526,0.0021,1,Bull
2023-09-28,-0.0033261832389834,-0.0063261832389835,-0.003,0,Bear
2023-10-09,-0.0053850959638332,-0.0066850959638332,-0.0013,0,Bear
2023-10-10,0.0004635413053288,-0.0070364586946712,-0.0075,0,Bear
2023-10-11,-0.0164487752231958,-0.0136487752231959,0.0028,0,Bear
2023-10-12,-0.0005570051807912,0.0089429948192087,0.0095,0,Bear
2023-10-13,0.0076626599023919,-0.0028373400976081,-0.0105,0,Bear
2023-10-16,0.0221425665378233,0.0121425665378233,-0.01,1,Bull
2023-10-17,0.0004678919934224,0.0039678919934224,0.0034999999999999,1,Bull
2023-10-18,0.0129052222835106,0.0050052222835106,-0.0079,1,Bull
2023-10-19,0.0214009406244887,0.0001009406244887,-0.0213,1,Bull
2023-10-20,0.021316186826994,0.014816186826994,-0.0065,1,Bull
2023-10-23,0.0153714597154409,0.0049714597154409,-0.0104,1,Bull
2023-10-24,-0.0085408842479775,-0.0048408842479775,0.0037,1,Bull
2023-10-25,-0.0032498657838676,0.0017501342161324,0.005,1,Bull
2023-10-26,-0.0039296509557603,-0.0011296509557603,0.0028,1,Bull
2023-10-27,-0.0140015833605393,-0.0003015833605393,0.0137,1,Bull
2023-10-30,-0.0246957072309869,-0.018695707230987,0.006,0,Bear
2023-10-31,0.0099912622215981,0.0068912622215981,-0.0031,0,Bear
2023-11-01,0.0050029732821404,0.0046029732821404,-0.0004,0,Bear
2023-11-02,0.0130708969891576,0.0083708969891576,-0.0046999999999999,1,Bull
2023-11-03,-0.0261068632675598,-0.0177068632675598,0.0084,0,Bear
2023-11-06,-0.0374552661674508,-0.0239552661674508,0.0135,0,Bear
2023-11-07,-0.0067877982451837,-0.0102877982451837,-0.0034999999999999,0,Bear
2023-11-08,-0.0080667946115872,-0.0104667946115872,-0.0024,0,Bear
2023-11-09,0.0068358710135133,0.0073358710135133,0.0005,0,Bear
