trade_date,active_return,value_return,market_return,state,state_name
2022-02-14,0.0039356338016422,-0.0068643661983578,-0.0108,1,Bull
2022-02-15,-0.0318383434605735,-0.0212383434605735,0.0106,1,Bull
2022-02-16,0.0032882829850673,0.0071882829850673,0.0039,1,Bull
2022-02-17,-0.0129905245884451,-0.0105905245884452,0.0024,1,Bull
2022-02-18,0.0094876874436263,0.0142876874436263,0.0048,1,Bull
2022-02-21,0.0061725970842081,0.0025725970842081,-0.0036,1,Bull
2022-02-22,0.0081254407466773,-0.0048745592533227,-0.013,1,Bull
2022-02-23,-0.0351329008029952,-0.0244329008029952,0.0107,1,Bull
2022-02-24,0.0179804860835817,-0.0023195139164182,-0.0203,1,Bull
2022-02-25,-0.0154102021566986,-0.0057102021566986,0.0097,1,Bull
2022-02-28,-0.007355754484795,-0.005555754484795,0.0018,1,Bull
2022-03-01,-0.0026369702723743,0.0056630297276257,0.0083,1,Bull
2022-03-02,0.0191053764348782,0.0102053764348782,-0.0089,1,Bull
2022-03-03,0.0317899913612187,0.0258899913612187,-0.0059,1,Bull
2022-03-04,0.0097668901804806,-0.0023331098195194,-0.0121,1,Bull
2022-03-07,0.0443411100702862,0.0124411100702862,-0.0319,1,Bull
2022-03-08,0.0172126885666973,-0.0028873114333026,-0.0200999999999999,1,Bull
2022-03-09,0.002888224405817,-0.006311775594183,-0.0092,1,Bull
2022-03-10,-0.0205683216884019,-0.0048683216884019,0.0157,1,Bull
2022-03-11,-0.0011495374429343,0.0020504625570657,0.0032,1,Bull
2022-03-14,0.0340185231173206,0.0034185231173206,-0.0306,1,Bull
2022-03-15,0.0264334424189356,-0.0192665575810644,-0.0457,1,Bull
2022-03-16,-0.0427545605936992,0.0004454394063008,0.0432,1,Bull
2022-03-17,-0.0289894258349851,-0.0093894258349851,0.0196,1,Bull
2022-03-18,0.0142448357857671,0.0209448357857672,0.0067,1,Bull
2022-03-21,-0.0048519961010155,-0.0065519961010155,-0.0017,1,Bull
2022-03-22,0.0207955032290658,0.0199955032290659,-0.0008,1,Bull
2022-03-23,-0.0088126051066655,-0.0038126051066655,0.005,1,Bull
2022-03-24,0.0078978831697288,0.0019978831697289,-0.0059,1,Bull
2022-03-25,0.0339467423317937,0.0159467423317937,-0.018,1,Bull
2022-03-28,0.0257962111296716,0.0194962111296716,-0.0063,1,Bull
2022-03-29,0.0025522219787669,-0.000947778021233,-0.0034999999999999,1,Bull
2022-03-30,-0.033196970987802,-0.004196970987802,0.0289999999999999,1,Bull
2022-03-31,0.0267003802903304,0.0193003802903304,-0.0074,1,Bull
2022-04-01,-0.0044898974034259,0.0082101025965741,0.0127,1,Bull
2022-04-06,0.0248584993932907,0.0219584993932907,-0.0029,1,Bull
2022-04-07,0.009174188473639,-0.003625811526361,-0.0128,1,Bull
2022-04-08,0.0111255414703119,0.0162255414703119,0.0051,1,Bull
2022-04-11,0.0422303115286298,0.0113303115286299,-0.0308999999999999,1,Bull
2022-04-12,-0.0174592627393956,0.0020407372606044,0.0195,1,Bull
2022-04-13,0.0164838327851165,0.0068838327851165,-0.0096,1,Bull
2022-04-14,-0.0093693642292692,0.0031306357707308,0.0125,1,Bull
