trade_date,active_return,size_return,market_return,state,state_name
2021-07-22,-0.004989349393017,-0.003489349393017,0.0015,1,Bull
2021-07-23,0.0055755362903382,-0.0065244637096617,-0.0121,1,Bull
2021-07-26,0.0371427724686177,0.0049427724686177,-0.0322,1,Bull
2021-07-27,0.0467756340828863,0.0114756340828864,-0.0353,1,Bull
2021-07-28,-0.0181125055711795,-0.0162125055711795,0.0019,1,Bull
2021-07-29,-0.0245670242868235,-0.0056670242868235,0.0189,1,Bull
2021-07-30,0.0185428720676446,0.0104428720676446,-0.0081,1,Bull
2021-08-02,-0.0262996792046414,-0.0007996792046415,0.0255,1,Bull
2021-08-03,0.0128128655451152,0.0129128655451152,0.0001,1,Bull
2021-08-04,-0.0187829887015895,-0.0097829887015895,0.009,1,Bull
2021-08-05,0.003247701151969,-0.0028522988480309,-0.0060999999999999,1,Bull
2021-08-06,0.0044977810135603,-0.0010022189864397,-0.0055,1,Bull
2021-08-09,-0.0058604275912392,0.0071395724087608,0.013,1,Bull
2021-08-10,-0.003418062161659,0.008181937838341,0.0116,1,Bull
2021-08-11,0.0074794599571679,0.0019794599571679,-0.0055,1,Bull
2021-08-12,0.0105110571376867,0.0021110571376867,-0.0084,1,Bull
2021-08-13,0.0119663664071571,0.0064663664071571,-0.0055,1,Bull
2021-08-16,0.0103779648190952,0.0093779648190953,-0.001,1,Bull
2021-08-17,0.0212769456785389,0.0002769456785389,-0.021,1,Bull
2021-08-18,-0.009586750463067,0.002113249536933,0.0116999999999999,1,Bull
2021-08-19,0.0017417502716002,-0.0048582497283998,-0.0066,1,Bull
2021-08-20,0.0204283293287512,0.0013283293287512,-0.0191,1,Bull
2021-08-23,-0.0039291139032243,0.0100708860967756,0.0139999999999999,1,Bull
2021-08-24,-0.0151391547221431,-0.0042391547221431,0.0109,1,Bull
2021-08-25,0.001226978483271,0.0032269784832711,0.002,1,Bull
2021-08-26,0.0284442105026644,0.0087442105026645,-0.0197,1,Bull
2021-08-27,-0.0129004499109824,-0.0076004499109824,0.0053,1,Bull
2021-08-30,-0.0014189642947241,-0.0043189642947241,-0.0029,1,Bull
2021-08-31,-0.0001227351795833,-0.0017227351795834,-0.0016,1,Bull
2021-09-01,-0.0077064081567504,0.0055935918432496,0.0133,1,Bull
2021-09-02,-0.0020273217584174,-0.0020273217584174,0.0,1,Bull
2021-09-03,0.0184032183162697,0.0130032183162697,-0.0054,1,Bull
2021-09-06,-0.0243725986150184,-0.0056725986150184,0.0187,1,Bull
2021-09-07,-0.0195287640433184,-0.0075287640433184,0.012,1,Bull
2021-09-08,0.0171636137776151,0.0130636137776151,-0.0040999999999999,1,Bull
2021-09-09,-0.0043877538033428,-0.0047877538033428,-0.0004,1,Bull
2021-09-10,-0.0200518108713391,-0.0112518108713391,0.0088,1,Bull
2021-09-13,0.0093386334673368,0.0049386334673368,-0.0044,1,Bull
2021-09-14,0.0141332349896183,-0.0007667650103817,-0.0149,1,Bull
2021-09-15,0.0162329164482841,0.0061329164482841,-0.0101,1,Bull
2021-09-16,0.0262690662459669,0.014069066245967,-0.0121999999999999,1,Bull
2021-09-17,-0.0196465929999735,-0.0096465929999735,0.01,1,Bull
2021-09-22,0.0011382253954352,-0.0058617746045647,-0.0069999999999999,1,Bull
2021-09-23,-0.0011304399050399,0.0053695600949601,0.0065,1,Bull
2021-09-24,-0.0104412270260169,-0.0112412270260169,-0.0008,1,Bull
2021-09-27,-0.0201162249877067,-0.0143162249877067,0.0058,1,Bull
2021-09-28,0.0015410061947095,0.0028410061947095,0.0013,1,Bull
2021-09-29,0.0119463726688398,0.0017463726688398,-0.0102,1,Bull
2021-09-30,-0.0004198989874766,0.0062801010125234,0.0067,1,Bull
2021-10-08,0.016007306102107,0.029107306102107,0.0131,1,Bull
2021-10-11,0.0045520400436549,0.0058520400436549,0.0013,1,Bull
2021-10-12,0.0206141561337861,0.0100141561337861,-0.0106,1,Bull
2021-10-13,-0.016337021555719,-0.004837021555719,0.0115,1,Bull
2021-10-14,0.0075930244894887,0.0021930244894887,-0.0054,1,Bull
2021-10-15,-0.0154773642973486,-0.0116773642973486,0.0038,1,Bull
2021-10-18,0.0146425708565622,0.0030425708565623,-0.0116,1,Bull
2021-10-19,-0.0205791902931413,-0.0107791902931413,0.0098,1,Bull
2021-10-20,-0.0037681230514616,-0.0062681230514616,-0.0025,1,Bull
2021-10-21,-0.0113206547005317,-0.0077206547005317,0.0036,1,Bull
2021-10-22,-0.0099069783784724,-0.0035069783784724,0.0064,1,Bull
2021-10-25,-0.0127052919195751,-0.0087052919195751,0.004,1,Bull
