trade_date,growth_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2022-10-31,-0.009592789352682502,0.0034385502778807933,0.013031339630563295,863,863,1726,2022-10-28
2022-11-01,-0.0007637957043513388,0.02560224116041041,0.026366036864761747,863,863,1726,2022-10-31
2022-11-02,0.0009077631937745769,0.013979182293288057,0.01307141909951348,863,863,1726,2022-11-01
2022-11-03,0.004232816868113939,0.005720561609984122,0.001487744741870183,863,863,1726,2022-11-02
2022-11-04,0.007535206418982763,0.02299845183585312,0.015463245416870356,863,863,1726,2022-11-03
2022-11-07,-0.004528087808393847,0.007354198675874977,0.011882286484268824,863,863,1726,2022-11-04
2022-11-08,-0.0032340034820481315,-0.0011027453246947132,0.0021312581573534185,863,863,1726,2022-11-07
2022-11-09,-0.0016955667945931434,-0.0006647705946499668,0.0010307961999431767,863,863,1726,2022-11-08
2022-11-10,-0.011795260014184095,-0.009930829841729914,0.0018644301724541816,863,863,1726,2022-11-09
2022-11-11,-0.0004189493940544133,0.004455120222438458,0.0048740696164928715,863,863,1726,2022-11-10
2022-11-14,-0.009477391916667289,-0.008432059968319852,0.0010453319483474373,863,863,1726,2022-11-11
2022-11-15,0.0038615779225917336,0.02150258115305785,0.017641003230466117,863,863,1726,2022-11-14
2022-11-16,-0.004553642381535193,-0.0043153173142336885,0.00023832506730150454,863,863,1726,2022-11-15
2022-11-17,-0.007231030972480657,0.0005842549599367883,0.007815285932417445,863,863,1726,2022-11-16
2022-11-18,0.0002387871385611702,-0.008259261340367897,-0.008498048478929068,863,863,1726,2022-11-17
2022-11-21,0.0070418566746213735,0.005165252763054099,-0.0018766039115672747,863,863,1726,2022-11-18
2022-11-22,-0.0025450209952425605,-0.013369245614798922,-0.010824224619556361,863,863,1726,2022-11-21
2022-11-23,0.006151207814169134,-0.0021540772485185906,-0.008305285062687724,863,863,1726,2022-11-22
2022-11-24,0.002598957749027971,0.0047020482151313315,0.0021030904661033605,863,863,1726,2022-11-23
2022-11-25,-0.00853594048014773,-0.012029517620371568,-0.003493577140223838,863,863,1726,2022-11-24
2022-11-28,-0.004226843663435978,-0.005465524901268072,-0.0012386812378320938,863,863,1726,2022-11-25
2022-11-29,-0.0077888817855775155,0.015590555055157598,0.023379436840735113,863,863,1726,2022-11-28
2022-11-30,0.00020383528070793073,0.0016018377748591673,0.0013980024941512366,863,863,1726,2022-11-29
