gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
8.0,3.6,3.49,4,1.6503335836775757,0.01730664887026978,0.010486757975138539,0.003592263969564928,-0.007765158345761525,13.0,0.01730664887026978,0.010486757975138539,0.1034056554930233,24.666666666666668,34.0,12.0,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.2,3.49,2,1.6140522338424717,0.01708576695130315,0.010585634462788202,0.0033295254974213587,-0.010461543416125929,8.0,0.01708576695130315,0.010585634462788202,0.10115362492523199,24.666666666666668,31.25,19.4,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.4,3.49,3,1.594126344067055,0.04045095516619601,0.025374999489058372,0.005080998964671806,-0.0204512900193079,12.0,0.04045095516619601,0.025374999489058372,0.0992474132492785,24.666666666666668,30.0,12.0,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,3,1.590888475965789,0.0403763482501065,0.025379747769934038,0.005745843325856123,-0.020451290019308233,14.0,0.0403763482501065,0.025379747769934038,0.09905113019716279,20.181818181818183,24.4,12.0,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.0,3.49,2,1.5806482007906477,0.014785894053413351,0.00935432314794486,0.0035059174905893056,-0.008654826950263872,9.0,0.014785894053413351,0.00935432314794486,0.09913993726073066,22.2,27.0,17.4,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.4,3.49,4,1.5642601732579444,0.012131812811840836,0.007755623405391347,0.002012671117785542,-0.007776654367145697,9.0,0.012131812811840836,0.007755623405391347,0.09819275572965576,31.714285714285715,24.5,22.0,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.2,3.49,4,1.5516883288598107,0.030840311661892272,0.019875326177489463,0.003273763687702246,-0.01830414105322986,8.0,0.030840311661892272,0.019875326177489463,0.09690087147081254,44.4,52.5,12.0,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.2,3.49,3,1.53362617614501,0.013146927250426321,0.008572445785630116,0.002577313914251431,-0.008600062591052504,10.0,0.013146927250426321,0.008572445785630116,0.09625221895699426,31.714285714285715,34.333333333333336,19.666666666666668,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.2,3.49,3,1.5240980127255126,0.011728176580249494,0.007695159026732304,0.0021229494701515994,-0.006730775967978442,6.0,0.011728176580249494,0.007695159026732304,0.09569503801511427,31.714285714285715,39.333333333333336,,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.6,3.49,2,1.5038904445266474,0.015354170897885933,0.010209633922315857,0.003325436536601249,-0.00986716373646035,8.0,0.015354170897885933,0.010209633922315857,0.09434063409026389,24.666666666666668,30.5,20.0,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.8,3.49,4,1.5002606319190936,0.012592071096649615,0.008393255697539815,0.0021665002104861537,-0.008030781099496842,9.0,0.012592071096649615,0.008393255697539815,0.0941840855862211,31.714285714285715,23.5,21.5,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,2,1.5001631379649885,0.015546244343578763,0.010363035826002004,0.004659660022166356,-0.007123985235640062,11.0,0.015546244343578763,0.010363035826002004,0.09410360340958372,18.5,22.166666666666668,14.833333333333334,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.6,3.49,4,1.4493794257208616,0.02835903674604845,0.01956633041892659,0.004082622076044517,-0.01980882007198148,10.0,0.02835903674604845,0.01956633041892659,0.09065192686661253,31.714285714285715,35.333333333333336,12.0,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.6,3.49,3,1.3993507342378713,0.03460093899356176,0.02472642358129499,0.004993381706535612,-0.022119684876357515,12.0,0.03460093899356176,0.02472642358129499,0.08744257260298624,24.666666666666668,31.0,11.5,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,3,1.392850531435337,0.03494184058612726,0.02508656872903626,0.005019693436764987,-0.022347459636138822,12.0,0.03494184058612726,0.02508656872903626,0.087037031448604,24.666666666666668,31.0,11.5,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.8,3.49,2,1.3867589222969596,0.011908277043120252,0.00858712848473761,0.0031773233618355872,-0.006814050745046707,9.0,0.011908277043120252,0.00858712848473761,0.08711399758778199,22.2,28.8,15.6,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.2,3.49,2,1.3693248769075919,0.013997205546728342,0.010221975648568412,0.005366738525928646,-0.007225994644778799,13.0,0.013997205546728342,0.010221975648568412,0.0859855262669308,15.857142857142858,19.714285714285715,12.0,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
