gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
6.0,3.6,3.49,2,-0.7345329918694921,-0.007503680210999342,0.010215579550622222,0.0022771964949016657,-0.011202767511522382,5.0,-0.007503680210999342,0.010215579550622222,-0.046123110662918736,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,1.2,3.49,2,-0.7462644261058713,-0.006736934993344601,0.009027544068392781,0.0012889032027822167,-0.0100248073586785,3.0,-0.006736934993344601,0.009027544068392781,-0.04688422644047776,55.0,65.5,45.0,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,2,-0.749640035474471,-0.008142472267286371,0.010861842860530711,0.00244310379901808,-0.011904294230400292,5.0,-0.008142472267286371,0.010861842860530711,-0.04707315456106216,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,2,-0.8235841186245684,-0.008268503992012621,0.01003965934387065,0.002240745379375676,-0.011323037538772396,5.0,-0.008268503992012621,0.01003965934387065,-0.05177938939279558,36.666666666666664,46.0,27.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.0,3.49,2,-0.8264354311913876,-0.007358244944471459,0.008903593271483809,0.001983089316045944,-0.008923123470505723,5.0,-0.007358244944471459,0.008903593271483809,-0.05197171165298411,36.666666666666664,46.0,27.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,1.6,3.49,2,-0.8367764372844309,-0.007565139729068582,0.009040813521971933,0.0012889032027822167,-0.010748762652088684,3.0,-0.007565139729068582,0.009040813521971933,-0.052626695930065484,55.0,67.0,43.5,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,2.0,3.49,2,-0.8682683108568677,-0.007767368340269032,0.008945815761263532,0.001983089316045944,-0.010032134932235981,5.0,-0.007767368340269032,0.008945815761263532,-0.054626567428230535,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,1.6,3.49,2,-0.8715502913909292,-0.007861249150272087,0.009019845702450653,0.0020032909843294765,-0.01011914530523672,5.0,-0.007861249150272087,0.009019845702450653,-0.05483437803573135,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.6,3.49,2,-0.9328433832255985,-0.009561229480886446,0.01024955491223564,0.0022771964949016657,-0.011202767511522604,5.0,-0.009561229480886446,0.01024955491223564,-0.058722242877149944,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.2,3.49,2,-0.9328433832255985,-0.009561229480886446,0.01024955491223564,0.0022771964949016657,-0.011202767511522604,5.0,-0.009561229480886446,0.01024955491223564,-0.058722242877149944,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
