trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2022-09-19,0.0107207308890718,0.0095207308890718,-0.0012,1,Bull,1
2022-09-20,0.0135604000613645,0.0147604000613645,0.0012,1,Bull,1
2022-09-21,0.0073623657923095,-3.763420769048193e-05,-0.0074,1,Bull,1
2022-09-22,0.0142807701473017,0.0054807701473017,-0.0088,1,Bull,1
2022-09-23,-0.0013682033603887,-0.0047682033603888,-0.0034,1,Bull,1
2022-09-26,0.015375588133771,0.010375588133771,-0.005,1,Bull,1
2022-09-27,-0.025652602535183,-0.011152602535183,0.0144999999999999,1,Bull,1
2022-09-28,0.0075727730826375,-0.0087272269173624,-0.0163,1,Bull,1
2022-09-29,-0.0014544646767152,-0.0018544646767152,-0.0004,1,Bull,1
2022-09-30,0.0021767436875671,-0.0036232563124328,-0.0058,1,Bull,1
2022-10-10,0.0287917764059107,0.0066917764059108,-0.0220999999999999,1,Bull,1
2022-10-11,0.0081703297994319,0.0099703297994319,0.0018,1,Bull,1
2022-10-12,-0.0183616547972332,-0.0031616547972332,0.0152,1,Bull,1
2022-10-13,0.0018240270892176,-0.0065759729107823,-0.0084,1,Bull,1
2022-10-14,-0.033700902598648,-0.009800902598648,0.0239,1,Bull,1
2022-10-17,-0.015477559262002,-0.0144775592620021,0.001,1,Bull,1
2022-10-18,0.008949497905249,0.006849497905249,-0.0021,1,Bull,1
2022-10-19,0.0177277525975719,0.001627752597572,-0.0161,1,Bull,1
2022-10-20,-0.0064410999795502,-0.0121410999795502,-0.0056999999999999,1,Bull,1
2022-10-21,0.007437004451796,0.0042370044517961,-0.0032,1,Bull,1
2022-10-24,0.0267694431459613,-0.0025305568540387,-0.0293,1,Bull,1
2022-10-25,0.0104179076596455,0.0088179076596455,-0.0016,1,Bull,1
2022-10-26,-0.0243210654913705,-0.0162210654913705,0.0081,1,Bull,1
2022-10-27,0.0012449589407639,-0.005755041059236,-0.0069999999999999,1,Bull,1
2022-10-28,0.0253022681354229,0.0006022681354229,-0.0247,1,Bull,1
2022-10-31,-0.0026349018414198,-0.0118349018414198,-0.0092,1,Bull,1
2022-11-01,-0.0375723633633619,-0.0017723633633619,0.0358,1,Bull,1
2022-11-02,-0.0102480343289818,0.0017519656710182,0.012,1,Bull,1
2022-11-03,0.0122699653146479,0.0041699653146479,-0.0081,1,Bull,1
2022-11-04,-0.0304470528082305,0.0022529471917695,0.0327,0,Bear,0
2022-11-07,-0.0058458253807229,-0.0036458253807229,0.0022,0,Bear,0
2022-11-08,0.0076390933823791,0.0007390933823791,-0.0069,0,Bear,0
2022-11-09,0.0100127450860528,0.0007127450860528,-0.0093,0,Bear,0
