trade_date,active_return,growth_return,market_return,state,state_name
2023-04-14,0.0003294323027599,0.0060294323027599,0.0056999999999999,0,Bear
2023-04-17,-0.0081424162172345,0.0058575837827654,0.0139999999999999,0,Bear
2023-04-18,0.0018882951413813,0.0048882951413814,0.003,0,Bear
2023-04-19,0.0094544696086583,0.0004544696086583,-0.009,0,Bear
2023-04-20,0.0006552242021687,-0.0021447757978313,-0.0028,0,Bear
2023-04-21,0.0270187050293512,0.0074187050293512,-0.0196,1,Bull
2023-04-24,0.0106014689660523,-0.0017985310339476,-0.0124,1,Bull
2023-04-25,0.0012515920858985,-0.0037484079141015,-0.005,1,Bull
2023-04-26,0.0055992262120224,0.0046992262120224,-0.0009,1,Bull
2023-04-27,-0.007364248253657,3.5751746342979054e-05,0.0074,1,Bull
2023-04-28,-0.0243502885894667,-0.0141502885894667,0.0102,1,Bull
2023-05-04,-0.0102220760713505,-0.0099220760713505,0.0003,0,Bear
2023-05-05,-0.0073863508574884,-0.0106863508574885,-0.0033,0,Bear
2023-05-08,-0.0131666790308892,-0.0017666790308893,0.0113999999999999,0,Bear
2023-05-09,0.0073827178172361,-0.0012172821827639,-0.0086,0,Bear
2023-05-10,0.0105938475925602,0.0028938475925602,-0.0077,0,Bear
2023-05-11,-0.0019398852600557,-0.0035398852600558,-0.0016,0,Bear
2023-05-12,0.0088782414314227,-0.0044217585685773,-0.0133,1,Bull
2023-05-15,-0.0046898129363926,0.0108101870636073,0.0155,1,Bull
2023-05-16,0.0117839664018934,0.0065839664018934,-0.0052,1,Bull
2023-05-17,0.0002264582445425,-0.0042735417554575,-0.0045,1,Bull
2023-05-18,-0.0040109497313743,-0.0050109497313743,-0.001,1,Bull
2023-05-19,0.0028908977892429,-9.102210757077896e-06,-0.0029,1,Bull
2023-05-22,-0.005471253412291,0.000828746587709,0.0063,1,Bull
2023-05-23,0.0154483596504834,0.0013483596504835,-0.0141,1,Bull
2023-05-24,0.0130797597749614,-0.0007202402250386,-0.0138,1,Bull
2023-05-25,0.0015156794423729,-0.0006843205576271,-0.0022,1,Bull
2023-05-26,-0.0076102255003754,-0.0075102255003754,0.0001,1,Bull
2023-05-29,0.0025525772580065,-0.0018474227419935,-0.0044,1,Bull
2023-05-30,-0.004972712468525,-0.003972712468525,0.001,1,Bull
2023-05-31,0.003659533766225,-0.006540466233775,-0.0102,1,Bull
2023-06-01,-0.0048251196795344,-0.0026251196795344,0.0022,1,Bull
2023-06-02,-0.014186969334645,0.000213030665355,0.0144,1,Bull
2023-06-05,-0.0003371821185831,-0.0049371821185832,-0.0046,1,Bull
2023-06-06,0.005232794627807,-0.0041672053721929,-0.0093999999999999,1,Bull
2023-06-07,-0.0046053644438213,-0.0095053644438213,-0.0049,1,Bull
2023-06-08,-0.0123605049609932,-0.0042605049609932,0.0081,0,Bear
2023-06-09,-0.0008311862598011,0.0034688137401989,0.0043,0,Bear
2023-06-12,-0.0012807775370763,0.0007192224629237,0.002,0,Bear
2023-06-13,-0.0088944214516042,-0.0035944214516042,0.0053,0,Bear
2023-06-14,-0.0017919812680123,-0.0019919812680123,-0.0002,0,Bear
2023-06-15,-0.0070058398759145,0.0088941601240855,0.0159,0,Bear
2023-06-16,-0.0110289903060822,-0.0014289903060823,0.0096,0,Bear
2023-06-19,0.0058056852055898,-0.0023943147944101,-0.0081999999999999,0,Bear
2023-06-20,0.0073636392372959,0.0056636392372959,-0.0017,0,Bear
2023-06-21,0.0169647479554623,0.0016647479554623,-0.0153,0,Bear
2023-06-26,0.0197119387026326,0.0056119387026326,-0.0141,1,Bull
2023-06-27,-0.015766138631634,-0.0063661386316341,0.0093999999999999,1,Bull
2023-06-28,0.0035580722517035,0.0023580722517036,-0.0012,1,Bull
2023-06-29,0.0015075295512651,-0.0033924704487348,-0.0049,1,Bull
2023-06-30,-0.0102609256528542,-0.0048609256528543,0.0054,1,Bull
2023-07-03,-0.013744642382172,-0.000644642382172,0.0131,0,Bear
2023-07-04,-0.0045986301189676,-0.0029986301189676,0.0016,0,Bear
2023-07-05,0.0067382005201309,-0.0009617994798691,-0.0077,0,Bear
2023-07-06,0.0050825060691916,-0.0016174939308084,-0.0067,0,Bear
2023-07-07,0.0045054366451703,0.0001054366451703,-0.0044,0,Bear
2023-07-10,-0.0055946785363987,-0.0006946785363987,0.0049,0,Bear
2023-07-11,-0.0083444185965077,-0.0018444185965077,0.0065,0,Bear
2023-07-12,0.0064719177397764,-0.0002280822602236,-0.0067,0,Bear
2023-07-13,-0.0157295334558955,-0.0014295334558955,0.0143,0,Bear
2023-07-14,-0.0019377408755967,-0.0017377408755967,0.0002,0,Bear
2023-07-17,0.0087428091026165,0.0005428091026165,-0.0081999999999999,0,Bear
2023-07-18,0.0011726223805641,-0.0020273776194359,-0.0032,0,Bear
2023-07-19,-0.0012065708486753,-0.0023065708486754,-0.0011,0,Bear
2023-07-20,0.0062267285222656,-0.0008732714777344,-0.0070999999999999,0,Bear
2023-07-21,-0.002157287939439,-0.0026572879394391,-0.0005,0,Bear
2023-07-24,0.0060683694831365,0.0016683694831365,-0.0044,0,Bear
2023-07-25,-0.0322642870025741,-0.0033642870025741,0.0289,0,Bear
2023-07-26,-0.0016835350196374,-0.0037835350196374,-0.0021,0,Bear
2023-07-27,0.0012531087128228,5.310871282280562e-05,-0.0012,0,Bear
2023-07-28,-0.0234787998770703,-0.0002787998770704,0.0232,0,Bear
2023-07-31,-0.007932835634189,-0.002432835634189,0.0055,0,Bear
2023-08-01,0.002737566900555,-0.0013624330994449,-0.0040999999999999,0,Bear
2023-08-02,0.0055628832874267,-0.0014371167125732,-0.0069999999999999,0,Bear
2023-08-03,-0.0066960908238692,0.0021039091761308,0.0088,0,Bear
2023-08-04,-0.0028225262060777,0.0010774737939223,0.0039,0,Bear
2023-08-07,0.0079068768771294,0.0003068768771294,-0.0076,0,Bear
2023-08-08,0.0030941689495407,0.0004941689495408,-0.0026,0,Bear
2023-08-09,0.0033840508997119,0.000284050899712,-0.0031,0,Bear
2023-08-10,-0.0019460991927043,0.0001539008072957,0.0021,0,Bear
2023-08-11,0.0237455856874475,0.0007455856874475,-0.023,0,Bear
2023-08-14,0.0097645496351634,0.0024645496351635,-0.0073,1,Bull
2023-08-15,0.0030584140687128,0.0006584140687129,-0.0024,1,Bull
2023-08-16,0.0053341750421731,-0.0019658249578269,-0.0073,1,Bull
2023-08-17,-0.0031236441697699,0.00017635583023,0.0033,1,Bull
2023-08-18,0.0110751974289484,-0.0012248025710516,-0.0123,1,Bull
2023-08-21,0.0123699184388836,-0.0020300815611163,-0.0144,1,Bull
2023-08-22,-0.0049889637527211,0.0027110362472789,0.0077,1,Bull
2023-08-23,0.0152006394966819,-0.001199360503318,-0.0163999999999999,1,Bull
2023-08-24,-0.00205080318371,0.0051491968162899,0.0072,1,Bull
2023-08-25,0.0049075077677661,0.0011075077677661,-0.0038,1,Bull
2023-08-28,-0.0145715723905245,-0.0028715723905245,0.0116999999999999,1,Bull
2023-08-29,-0.0109185116062274,-0.0009185116062274,0.01,1,Bull
2023-08-30,-0.003487618330019,-0.0038876183300191,-0.0004,1,Bull
2023-08-31,0.0050165049397702,-0.0010834950602298,-0.0060999999999999,1,Bull
2023-09-01,-0.0086197661306937,-0.0016197661306938,0.0069999999999999,1,Bull
2023-09-04,-0.0206717779016078,-0.0054717779016078,0.0152,1,Bull
2023-09-05,0.006470723047729,-0.000929276952271,-0.0074,1,Bull
2023-09-06,-0.0026475003209084,-0.0048475003209084,-0.0022,1,Bull
2023-09-07,0.0153481580858116,0.0013481580858117,-0.0139999999999999,1,Bull
2023-09-08,0.0036589527380293,-0.0012410472619707,-0.0049,1,Bull
2023-09-11,-0.00456236641961,0.00283763358039,0.0074,1,Bull
2023-09-12,0.0008610508757702,-0.0009389491242298,-0.0018,1,Bull
2023-09-13,0.0055074028710292,-0.0008925971289708,-0.0064,1,Bull
2023-09-14,0.0008434565242491,4.345652424910234e-05,-0.0008,1,Bull
2023-09-15,0.0050952067872918,-0.0015047932127082,-0.0066,1,Bull
2023-09-18,-0.0062021349512757,-0.0011021349512757,0.0051,1,Bull
2023-09-19,0.0028031069365445,0.0009031069365445,-0.0019,1,Bull
2023-09-20,0.0042127295693207,0.0002127295693207,-0.004,1,Bull
2023-09-21,0.0070301643949299,-0.0019698356050701,-0.009,1,Bull
2023-09-22,-0.0164095198626993,0.0016904801373007,0.0181,1,Bull
2023-09-25,0.0085369611064853,0.0020369611064853,-0.0065,1,Bull
2023-09-26,0.0093344253407791,0.0035344253407791,-0.0058,1,Bull
2023-09-27,0.0021368763153843,0.0042368763153843,0.0021,1,Bull
2023-09-28,0.002098423886265,-0.000901576113735,-0.003,1,Bull
2023-10-09,0.002719343047671,0.001419343047671,-0.0013,1,Bull
2023-10-10,0.0008304121206167,-0.0066695878793832,-0.0075,1,Bull
2023-10-11,-0.0030239200092467,-0.0002239200092467,0.0028,1,Bull
2023-10-12,-0.0111386185485356,-0.0016386185485356,0.0095,1,Bull
2023-10-13,0.0090877480488586,-0.0014122519511414,-0.0105,1,Bull
2023-10-16,0.009517150734226,-0.000482849265774,-0.01,1,Bull
2023-10-17,-0.0037988268176974,-0.0002988268176975,0.0034999999999999,1,Bull
2023-10-18,0.0092774447070136,0.0013774447070136,-0.0079,1,Bull
2023-10-19,0.0186268792174656,-0.0026731207825344,-0.0213,1,Bull
2023-10-20,0.0059232481316715,-0.0005767518683285,-0.0065,1,Bull
2023-10-23,0.0110748525493855,0.0006748525493856,-0.0104,1,Bull
2023-10-24,-0.0064300340208851,-0.0027300340208851,0.0037,1,Bull
2023-10-25,-0.0091029900008561,-0.0041029900008562,0.005,1,Bull
2023-10-26,-0.0002577975174739,0.0025422024825261,0.0028,1,Bull
2023-10-27,-0.0133605171616862,0.0003394828383138,0.0137,1,Bull
2023-10-30,-0.0104898077735253,-0.0044898077735253,0.006,1,Bull
2023-10-31,-0.0012447293649373,-0.0043447293649373,-0.0031,1,Bull
2023-11-01,-0.0025836952429504,-0.0029836952429504,-0.0004,1,Bull
2023-11-02,0.0026564995032561,-0.0020435004967438,-0.0046999999999999,1,Bull
2023-11-03,-0.0078533752366523,0.0005466247633477,0.0084,1,Bull
2023-11-06,-0.0127320053725874,0.0007679946274126,0.0135,1,Bull
2023-11-07,0.0012531628064285,-0.0022468371935714,-0.0034999999999999,0,Bear
2023-11-08,0.0039640519061215,0.0015640519061215,-0.0024,1,Bull
2023-11-09,0.00151056594795,0.00201056594795,0.0005,1,Bull
2023-11-10,0.0060026093688746,-0.0012973906311254,-0.0073,1,Bull
2023-11-13,0.0009596107721107,-0.0010403892278893,-0.002,1,Bull
2023-11-14,-0.0003206310266283,0.0003793689733717,0.0007,1,Bull
2023-11-15,-0.0062200347639563,0.0007799652360436,0.0069999999999999,1,Bull
2023-11-16,0.0069226042215574,-0.0027773957784426,-0.0097,1,Bull
2023-11-17,0.0019995617311488,0.0007995617311489,-0.0012,1,Bull
2023-11-20,-0.0014448580962613,0.0008551419037387,0.0023,1,Bull
2023-11-21,-0.0035642803690006,-0.0022642803690007,0.0013,0,Bear
2023-11-22,0.009601411825647,-0.000598588174353,-0.0102,0,Bear
2023-11-23,-0.0025435438112973,0.0022564561887026,0.0048,0,Bear
2023-11-24,0.0087542272335848,0.0021542272335848,-0.0066,1,Bull
2023-11-27,0.0098807081997265,0.0024807081997265,-0.0074,1,Bull
2023-11-28,-0.001465303377791,0.000434696622209,0.0019,1,Bull
2023-11-29,0.0066748806201221,-0.0019251193798778,-0.0086,1,Bull
2023-11-30,0.0001608294015805,0.0024608294015806,0.0023,1,Bull
2023-12-01,0.0002796431142296,-0.0035203568857704,-0.0038,1,Bull
2023-12-04,0.0037036583004435,-0.0027963416995565,-0.0065,1,Bull
2023-12-05,0.0205085801039198,0.0015085801039198,-0.019,1,Bull
2023-12-06,-0.004409332500571,-0.002809332500571,0.0016,1,Bull
2023-12-07,0.0027085246306769,0.000308524630677,-0.0024,1,Bull
2023-12-08,0.0001391217004317,0.0025391217004317,0.0024,1,Bull
2023-12-11,-0.0048625619509771,0.0010374380490229,0.0059,1,Bull
2023-12-12,-0.0042618219697261,-0.0021618219697261,0.0021,1,Bull
2023-12-13,0.0178244273705113,0.0011244273705113,-0.0167,1,Bull
2023-12-14,0.0036056256187462,-0.0015943743812537,-0.0052,1,Bull
2023-12-15,0.0026993780456433,-0.0004006219543566,-0.0031,1,Bull
2023-12-18,0.0054217931464265,0.0018217931464266,-0.0036,1,Bull
2023-12-19,-0.0018105239708511,-0.0004105239708511,0.0014,1,Bull
2023-12-20,0.0087802491203535,-0.0022197508796465,-0.011,1,Bull
2023-12-21,-0.0085551837291362,0.0015448162708638,0.0101,1,Bull
2023-12-22,0.0018935796229497,0.0037935796229498,0.0019,1,Bull
2023-12-25,0.0009813287007506,0.0040813287007506,0.0031,1,Bull
2023-12-26,0.0066953480771898,-0.0001046519228102,-0.0068,1,Bull
2023-12-27,-0.0032006647431643,0.0002993352568357,0.0034999999999999,1,Bull
2023-12-28,-0.0220793022307611,0.0013206977692388,0.0233999999999999,1,Bull
2023-12-29,-0.0033859316601989,0.0015140683398011,0.0049,1,Bull
2024-01-02,0.0131585873148352,0.0001585873148352,-0.013,1,Bull
2024-01-03,0.0043013285475747,0.0019013285475747,-0.0024,1,Bull
2024-01-04,0.0099207931549393,0.0007207931549393,-0.0092,1,Bull
2024-01-05,0.0041576087542826,-0.0012423912457174,-0.0054,1,Bull
2024-01-08,0.0149650661486189,0.0020650661486189,-0.0129,1,Bull
2024-01-09,-0.000936081344316,0.001063918655684,0.002,1,Bull
2024-01-10,0.010578795837099,0.005878795837099,-0.0046999999999999,1,Bull
2024-01-11,-0.007000951378907,-0.0013009513789071,0.0056999999999999,1,Bull
2024-01-12,0.0052999164633486,0.0017999164633486,-0.0034999999999999,1,Bull
2024-01-15,0.0050190643358152,0.0040190643358152,-0.001,1,Bull
2024-01-16,-0.0022796571728094,0.0038203428271905,0.0060999999999999,1,Bull
2024-01-17,0.0219513488357596,0.0001513488357596,-0.0218,1,Bull
2024-01-18,-0.0113666037248046,0.0027333962751954,0.0141,1,Bull
2024-01-19,0.0012307612744662,-0.0002692387255338,-0.0015,1,Bull
2024-01-22,0.0179855068450283,0.0023855068450283,-0.0156,1,Bull
2024-01-23,0.0004619577818394,0.0044619577818394,0.004,1,Bull
2024-01-24,-0.0151562778509916,-0.0011562778509916,0.0139999999999999,1,Bull
2024-01-25,-0.0231869857700922,-0.0030869857700923,0.0200999999999999,1,Bull
2024-01-26,-0.002850387311466,-0.005550387311466,-0.0027,1,Bull
2024-01-29,0.0107202045808929,0.0017202045808929,-0.009,1,Bull
2024-01-30,0.0203726745269317,0.0025726745269317,-0.0178,1,Bull
2024-01-31,0.0197881355239657,0.0106881355239657,-0.0091,1,Bull
2024-02-01,0.003533969053363,0.004233969053363,0.0007,1,Bull
2024-02-02,0.016869406970904,0.005069406970904,-0.0118,1,Bull
2024-02-05,0.0137561141562246,0.0202561141562247,0.0065,1,Bull
2024-02-06,-0.0121049468488847,0.0226950531511152,0.0348,1,Bull
2024-02-07,0.0041510177034782,0.0137510177034782,0.0096,1,Bull
2024-02-08,-0.014076052614444,-0.007676052614444,0.0064,1,Bull
2024-02-19,-0.0183665497067814,-0.0067665497067814,0.0116,1,Bull
2024-02-20,-0.0078358698462498,-0.0057358698462498,0.0021,1,Bull
2024-02-21,-0.0201031166784543,-0.0066031166784543,0.0135,1,Bull
2024-02-22,-0.0148182646177007,-0.0062182646177007,0.0086,0,Bear
2024-02-23,-0.0086632373564061,-0.0077632373564061,0.0009,0,Bear
2024-02-26,0.0083532843691082,-0.0020467156308917,-0.0104,0,Bear
2024-02-27,-0.0145105610259901,-0.0025105610259901,0.012,0,Bear
2024-02-28,0.0197837982237765,0.0070837982237765,-0.0127,0,Bear
2024-02-29,-0.0183136684435493,0.0007863315564507,0.0191,0,Bear
2024-03-01,-0.0057902138391401,0.0004097861608599,0.0062,0,Bear
2024-03-04,0.0041170215069098,0.0050170215069098,0.0009,0,Bear
2024-03-05,-0.0040016760574767,0.0029983239425232,0.0069999999999999,0,Bear
2024-03-06,0.0042865339711722,0.0001865339711723,-0.0040999999999999,0,Bear
2024-03-07,0.0044603257403148,-0.0015396742596852,-0.006,0,Bear
2024-03-08,-0.0035249168376947,0.0007750831623053,0.0043,0,Bear
2024-03-11,-0.0126833867045429,-0.0001833867045429,0.0125,0,Bear
2024-03-12,-0.0077135894497641,-0.0054135894497641,0.0023,0,Bear
2024-03-13,0.0065364494140963,-0.0004635505859036,-0.0069999999999999,0,Bear
2024-03-14,0.0045327539270032,0.0017327539270032,-0.0028,0,Bear
2024-03-15,-0.0063518842359928,-0.0041518842359928,0.0022,0,Bear
2024-03-18,-0.0113264210893679,-0.001926421089368,0.0093999999999999,0,Bear
2024-03-19,0.0034117201401236,-0.0037882798598764,-0.0072,0,Bear
2024-03-20,-0.0086590181636959,-0.0064590181636959,0.0022,0,Bear
2024-03-21,-0.0005500284694464,-0.0017500284694464,-0.0012,0,Bear
2024-03-22,0.0099242318118502,-0.0001757681881498,-0.0101,0,Bear
2024-03-25,0.0128958928649553,0.0074958928649553,-0.0054,0,Bear
2024-03-26,-0.0028735182029578,0.0022264817970422,0.0051,0,Bear
2024-03-27,0.0175393505833078,0.0059393505833079,-0.0116,0,Bear
2024-03-28,-0.0082776752013594,-0.0030776752013594,0.0052,0,Bear
2024-03-29,-0.0029956961232726,0.0017043038767273,0.0046999999999999,0,Bear
2024-04-01,-0.0193150935905008,-0.0029150935905008,0.0163999999999999,0,Bear
2024-04-02,0.0005181174753254,-0.0036818825246745,-0.0042,0,Bear
2024-04-03,0.00273788240534,-0.0008621175946599,-0.0036,0,Bear
2024-04-08,0.0152064322683712,0.0064064322683712,-0.0088,0,Bear
2024-04-09,-0.0040643880037846,-0.0048643880037846,-0.0008,0,Bear
2024-04-10,0.0134964241320718,0.0053964241320718,-0.0081,0,Bear
2024-04-11,0.0021291417530391,0.0020291417530391,-0.0001,1,Bull
2024-04-12,0.0132959539959759,0.0051959539959759,-0.0081,1,Bull
2024-04-15,0.0032815258411824,0.0243815258411824,0.0210999999999999,1,Bull
2024-04-16,0.0275080258962591,0.0168080258962591,-0.0107,1,Bull
2024-04-17,-0.0250620751345349,-0.009562075134535,0.0155,1,Bull
2024-04-18,0.0029049149605456,0.0041049149605456,0.0012,1,Bull
2024-04-19,0.0091578537860785,0.0012578537860785,-0.0079,1,Bull
2024-04-22,0.0044887392307359,0.0014887392307359,-0.003,1,Bull
2024-04-23,-0.0016400729330699,-0.0086400729330699,-0.0069999999999999,1,Bull
2024-04-24,-0.0085110645090531,-0.0041110645090531,0.0044,1,Bull
2024-04-25,-0.0056820711326166,-0.0031820711326166,0.0025,1,Bull
2024-04-26,-0.0173885518837705,-0.0020885518837705,0.0153,0,Bear
2024-04-29,-0.02232161168767,-0.01122161168767,0.0111,0,Bear
2024-04-30,0.0044187194640794,-0.0009812805359206,-0.0054,0,Bear
2024-05-06,-0.0136682511145807,0.0011317488854193,0.0148,0,Bear
2024-05-07,-0.0056073383652982,-0.0053073383652982,0.0003,0,Bear
2024-05-08,0.0069628243037689,-0.0009371756962311,-0.0079,0,Bear
2024-05-09,-0.0101412556377552,-0.0006412556377552,0.0095,0,Bear
2024-05-10,0.0038032605099649,0.0043032605099649,0.0005,0,Bear
2024-05-13,0.0091158510665305,0.0087158510665305,-0.0004,0,Bear
2024-05-14,0.0007195966395661,-0.0013804033604338,-0.0021,0,Bear
2024-05-15,0.0042937566558816,-0.0042062433441184,-0.0085,0,Bear
2024-05-16,-0.0112660534118153,-0.0073660534118153,0.0039,0,Bear
2024-05-17,-0.0183795772711723,-0.0080795772711723,0.0103,0,Bear
2024-05-20,-0.0013394561748262,0.0021605438251737,0.0034999999999999,0,Bear
2024-05-21,0.0042747753215776,0.0002747753215776,-0.004,0,Bear
2024-05-22,-0.0055155407876665,-0.0032155407876665,0.0023,0,Bear
2024-05-23,0.0132178725397774,0.0016178725397775,-0.0116,0,Bear
2024-05-24,0.0124666641280435,0.0013666641280435,-0.0111,0,Bear
2024-05-27,-0.0094837208869642,1.6279113035743212e-05,0.0095,0,Bear
2024-05-28,0.0088670103888493,0.0015670103888493,-0.0073,0,Bear
2024-05-29,-0.0016803211681867,-0.0004803211681868,0.0012,0,Bear
2024-05-30,0.004769762524907,-0.000530237475093,-0.0053,0,Bear
2024-05-31,-0.0005727516665075,-0.0045727516665076,-0.004,0,Bear
2024-06-03,0.003230923545097,0.005730923545097,0.0025,0,Bear
2024-06-04,0.0044722682720972,0.0119722682720972,0.0075,1,Bull
2024-06-05,0.0030879895531941,-0.0027120104468058,-0.0058,1,Bull
2024-06-06,0.010322065747612,0.0096220657476121,-0.0007,1,Bull
2024-06-07,-0.0035019252982063,-0.0085019252982064,-0.005,1,Bull
2024-06-11,0.005662216213105,-0.0030377837868949,-0.0087,1,Bull
2024-06-12,-0.0060190028702947,-0.0056190028702947,0.0004,1,Bull
2024-06-13,0.0060053301688381,0.0009053301688381,-0.0051,1,Bull
2024-06-14,-0.0056432677446489,-0.0012432677446489,0.0044,1,Bull
2024-06-17,0.0029522685157093,0.0014522685157093,-0.0015,1,Bull
2024-06-18,-0.0066029345830729,-0.0039029345830729,0.0027,1,Bull
2024-06-19,0.0008124835987168,-0.0038875164012831,-0.0046999999999999,1,Bull
2024-06-20,0.0071292504574732,-7.074954252677887e-05,-0.0072,1,Bull
2024-06-21,0.0063974729109415,0.0041974729109416,-0.0022,1,Bull
2024-06-24,0.0083963967643219,0.0029963967643219,-0.0054,1,Bull
2024-06-25,0.0047432493561267,-0.0006567506438733,-0.0054,1,Bull
2024-06-26,-0.0130921978789729,-0.0065921978789729,0.0065,1,Bull
2024-06-27,0.0057708821294029,-0.0017291178705971,-0.0075,1,Bull
2024-06-28,-0.0005992585783447,0.0016007414216553,0.0022,1,Bull
2024-07-01,-0.0028829998954033,0.0019170001045966,0.0048,1,Bull
2024-07-02,-0.0053193679130355,-0.0071193679130355,-0.0018,1,Bull
2024-07-03,-0.0016613482953498,-0.0040613482953498,-0.0024,1,Bull
2024-07-04,0.0104473655030496,0.0053473655030496,-0.0051,1,Bull
2024-07-05,0.0036537387239063,-0.0006462612760937,-0.0043,1,Bull
2024-07-08,0.0128431162504546,0.0043431162504546,-0.0085,1,Bull
2024-07-09,-0.0026928955208607,0.0085071044791393,0.0112,1,Bull
2024-07-10,0.0082316831218927,0.0050316831218927,-0.0032,1,Bull
2024-07-11,-0.0153220970277024,-0.0039220970277024,0.0113999999999999,1,Bull
2024-07-12,-0.0012519153014381,-5.191530143814878e-05,0.0012,1,Bull
2024-07-15,-0.0001466798040284,0.0009533201959716,0.0011,1,Bull
2024-07-16,-0.0068869895409975,-0.0005869895409975,0.0063,1,Bull
2024-07-17,-0.0064592007198247,-0.0055592007198247,0.0009,1,Bull
2024-07-18,-0.0030284951161971,0.0024715048838029,0.0055,0,Bear
2024-07-19,-0.0078284422584041,-0.0027284422584041,0.0051,0,Bear
2024-07-22,0.0045173606438934,-0.0022826393561066,-0.0068,0,Bear
2024-07-23,0.0153649199838718,-0.0060350800161282,-0.0214,1,Bull
2024-07-24,0.0057920358629358,-0.0005079641370642,-0.0063,1,Bull
2024-07-25,0.0003088976614474,-0.0051911023385526,-0.0055,1,Bull
2024-07-26,-0.0019774513802547,0.0009225486197453,0.0029,1,Bull
2024-07-29,0.0028864782654881,-0.0025135217345119,-0.0054,1,Bull
2024-07-30,0.00268009663171,-0.00361990336829,-0.0063,1,Bull
2024-07-31,-0.0202324762422045,0.0013675237577955,0.0216,1,Bull
2024-08-01,0.002925918992712,-0.003674081007288,-0.0066,1,Bull
2024-08-02,0.0064208012955665,-0.0037791987044335,-0.0102,1,Bull
2024-08-05,0.0096489712089654,-0.0024510287910346,-0.0121,1,Bull
2024-08-06,-0.0032814403247883,-0.0033814403247883,-0.0001,1,Bull
2024-08-07,0.0009834277085031,0.0005834277085031,-0.0004,1,Bull
2024-08-08,-0.0048304633225348,-0.0044304633225348,0.0004,1,Bull
2024-08-09,0.0050173504290004,0.0016173504290004,-0.0034,1,Bull
2024-08-12,0.0044695130934339,0.0027695130934339,-0.0017,1,Bull
2024-08-13,-0.0023580348054643,0.0002419651945356,0.0026,1,Bull
2024-08-14,0.0058136339520647,-0.0016863660479353,-0.0075,1,Bull
2024-08-15,-0.0116418550774913,-0.0017418550774913,0.0098999999999999,1,Bull
2024-08-16,0.0007974190687895,0.0018974190687896,0.0011,1,Bull
2024-08-19,-0.0053162414891596,-0.0019162414891596,0.0034,1,Bull
2024-08-20,0.0083843155085256,0.0011843155085256,-0.0072,1,Bull
2024-08-21,0.0035546580159657,0.0002546580159657,-0.0033,1,Bull
2024-08-22,0.0059330777722193,0.0033330777722193,-0.0026,1,Bull
2024-08-23,-0.0007752320893324,0.0034247679106675,0.0042,1,Bull
2024-08-26,-0.0023878744672698,-0.0032878744672699,-0.0009,1,Bull
2024-08-27,0.0033816461627336,-0.0023183538372663,-0.0056999999999999,1,Bull
2024-08-28,0.0064904071682882,0.0007904071682883,-0.0056999999999999,1,Bull
2024-08-29,0.0038504294800514,0.0011504294800514,-0.0027,1,Bull
2024-08-30,-0.0166380980621863,-0.0033380980621863,0.0133,1,Bull
2024-09-02,0.0136467131848666,-0.0033532868151334,-0.017,1,Bull
2024-09-03,-0.0035034908700198,-0.0009034908700198,0.0026,1,Bull
2024-09-04,0.0067389437190473,0.0002389437190473,-0.0065,1,Bull
2024-09-05,-0.0041394247645878,-0.0024394247645878,0.0017,1,Bull
2024-09-06,0.0068630276817794,-0.0012369723182206,-0.0081,1,Bull
2024-09-09,0.0085993184316784,-0.0033006815683216,-0.0118999999999999,1,Bull
2024-09-10,0.0004375695081995,0.0013375695081995,0.0009,1,Bull
2024-09-11,0.0023251469708747,-0.0006748530291253,-0.003,1,Bull
2024-09-12,-4.451979395310012e-05,-0.0043445197939531,-0.0043,1,Bull
2024-09-13,0.0015392248975011,-0.0026607751024988,-0.0042,1,Bull
2024-09-18,0.0007910833030667,0.0044910833030668,0.0037,1,Bull
2024-09-19,-0.0119258995586235,-0.0040258995586235,0.0079,1,Bull
2024-09-20,-0.0039147477910582,-0.0023147477910582,0.0016,1,Bull
2024-09-23,-0.0036321673361005,6.78326638994379e-05,0.0037,1,Bull
2024-09-24,-0.0453152251614668,-0.0020152251614668,0.0433,0,Bear
2024-09-25,-0.0201062737423127,-0.0053062737423127,0.0148,0,Bear
2024-09-26,-0.04286325322382,-0.00056325322382,0.0423,0,Bear
2024-09-27,-0.0461898168257308,-0.0014898168257308,0.0447,0,Bear
2024-09-30,-0.0881686883589978,-0.0033686883589978,0.0848,0,Bear
2024-10-08,-0.0589209525303369,0.0003790474696631,0.0593,0,Bear
2024-10-09,0.0729729403087721,0.0024729403087722,-0.0705,0,Bear
2024-10-10,-0.0075463282777009,0.0030536717222991,0.0106,0,Bear
2024-10-11,0.0266579047831816,-0.0010420952168184,-0.0277,0,Bear
2024-10-14,-0.021052271981029,-0.001952271981029,0.0191,0,Bear
2024-10-15,0.0238144087440537,-0.0027855912559463,-0.0266,0,Bear
2024-10-16,0.0010648183927187,-0.0052351816072812,-0.0063,0,Bear
2024-10-17,0.0161947100412579,0.004894710041258,-0.0113,0,Bear
2024-10-18,-0.0329117251075495,0.0032882748924505,0.0362,0,Bear
2024-10-21,-0.0062859068799816,-0.0037859068799816,0.0025,0,Bear
2024-10-22,-0.0092942645746866,-0.0035942645746866,0.0056999999999999,0,Bear
2024-10-23,-0.0084142862112822,-0.0045142862112822,0.0039,0,Bear
2024-10-24,0.0134960523677165,0.0022960523677165,-0.0112,0,Bear
