trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2021-09-07,-0.0083411349704985,0.0036588650295015,0.012,0,Bear,0
2021-09-08,-0.0049360081404724,-0.0090360081404724,-0.0040999999999999,0,Bear,0
2021-09-09,-0.0086074886705073,-0.0090074886705073,-0.0004,0,Bear,0
2021-09-10,-0.0053517557330351,0.0034482442669649,0.0088,0,Bear,0
2021-09-13,0.000200679756988,-0.004199320243012,-0.0044,0,Bear,0
2021-09-14,0.0258117090445655,0.0109117090445655,-0.0149,0,Bear,0
2021-09-15,0.0206970591261533,0.0105970591261534,-0.0101,1,Bull,1
2021-09-16,-0.00308595333565,-0.01528595333565,-0.0121999999999999,1,Bull,1
2021-09-17,-0.0129846315404017,-0.0029846315404017,0.01,1,Bull,1
2021-09-22,0.0105625949948088,0.0035625949948088,-0.0069999999999999,1,Bull,1
2021-09-23,-0.0199941604551186,-0.0134941604551186,0.0065,0,Bear,0
2021-09-24,-0.0141524392587775,-0.0149524392587775,-0.0008,0,Bear,0
2021-09-27,-0.0309605766409646,-0.0251605766409647,0.0058,0,Bear,0
2021-09-28,-0.0006936264640929,0.0006063735359071,0.0013,0,Bear,0
2021-09-29,-0.0146724924980378,-0.0248724924980379,-0.0102,0,Bear,0
2021-09-30,0.0124435694452561,0.0191435694452562,0.0067,0,Bear,0
